model_name,query,language,function,url
tfidf_python_100_1.0,convert json to csv,python,"def __init__(self, csv):
        InstrumentCSVResultsFileParser.__init__(self, csv)
        self._currentresultsheader = []
        self._currentanalysiskw = ''
        self._numline = 0",https://github.com/senaite/senaite.core/blob/7602ce2ea2f9e81eb34e20ce17b98a3e70713f85/bika/lims/exportimport/instruments/shimadzu/gcms/tq8030.py#L93-L97
tfidf_python_100_1.0,convert json to csv,python,"def import_csv(config, csv_id):
    csv = config.csvdb.get_csv(csv_id)
    with csv.get_import_table() as it:
        it.import_table()
    return csv.database.filename",https://github.com/adamjaso/pyauto/blob/b11da69fb21a49241f5ad75dac48d9d369c6279b/csvdb/pyauto/csvdb/commands.py#L5-L9
tfidf_python_100_1.0,convert json to csv,python,"def emit(self, modelInfo):
    """"""Emit model info to csv file

    Parameters:
    ----------------------------------------------------------------------
    modelInfo:      _NupicModelInfo instance
    retval:         nothing
    """"""
    # Open/init csv file, if needed
    if self.__csvFileObj is None:
      # sets up self.__sortedVariableNames and self.__csvFileObj
      self.__openAndInitCSVFile(modelInfo)

    csv = self.__csvFileObj

    # Emit model info row to report.csv
    print >> csv, ""%s, "" % (self.__searchJobID),
    print >> csv, ""%s, "" % (modelInfo.getModelID()),
    print >> csv, ""%s, "" % (modelInfo.statusAsString()),
    if modelInfo.isFinished():
      print >> csv, ""%s, "" % (modelInfo.getCompletionReason()),
    else:
      print >> csv, ""NA, "",
    if not modelInfo.isWaitingToStart():
      print >> csv, ""%s, "" % (modelInfo.getStartTime()),
    else:
      print >> csv, ""NA, "",
    if modelInfo.isFinished():
      dateFormat = ""%Y-%m-%d %H:%M:%S""
      startTime = modelInfo.getStartTime()
      endTime = modelInfo.getEndTime()
      print >> csv, ""%s, "" % endTime,
      st = datetime.strptime(startTime, dateFormat)
      et = datetime.strptime(endTime, dateFormat)
      print >> csv, ""%s, "" % (str((et - st).seconds)),
    else:
      print >> csv, ""NA, "",
      print >> csv, ""NA, "",
    print >> csv, ""%s, "" % str(modelInfo.getModelDescription()),
    print >> csv, ""%s, "" % str(modelInfo.getNumRecords()),
    paramLabelsDict = modelInfo.getParamLabels()
    for key in self.__sortedVariableNames:
      # Some values are complex structures,.. which need to be represented as
      # strings
      if key in paramLabelsDict:
        print >> csv, ""%s, "" % (paramLabelsDict[key]),
      else:
        print >> csv, ""None, "",
    metrics = modelInfo.getReportMetrics()
    for key in self.__sortedMetricsKeys:
      value = metrics.get(key, ""NA"")
      value = str(value)
      value = value.replace(""\n"", "" "")
      print >> csv, ""%s, "" % (value),

    print >> csv",https://github.com/numenta/nupic/blob/5922fafffdccc8812e72b3324965ad2f7d4bbdad/src/nupic/swarming/permutations_runner.py#L1212-L1267
tfidf_python_100_1.0,convert json to csv,python,"def __openAndInitCSVFile(self, modelInfo):
    """"""
    - Backs up old report csv file;
    - opens the report csv file in append or overwrite mode (per
      self.__replaceReport);
    - emits column fields;
    - sets up self.__sortedVariableNames, self.__csvFileObj,
      self.__backupCSVPath, and self.__reportCSVPath

    Parameters:
    ----------------------------------------------------------------------
    modelInfo:      First _NupicModelInfo instance passed to emit()
    retval:         nothing
    """"""
    # Get the base path and figure out the path of the report file.
    basePath = self.__outputDirAbsPath

    # Form the name of the output csv file that will contain all the results
    reportCSVName = ""%s_Report.csv"" % (self.__outputLabel,)
    reportCSVPath = self.__reportCSVPath = os.path.join(basePath, reportCSVName)

    # If a report CSV file already exists, back it up
    backupCSVPath = None
    if os.path.exists(reportCSVPath):
      backupCSVPath = self.__backupCSVPath = _backupFile(reportCSVPath)


    # Open report file
    if self.__replaceReport:
      mode = ""w""
    else:
      mode = ""a""
    csv = self.__csvFileObj = open(reportCSVPath, mode)

    # If we are appending, add some blank line separators
    if not self.__replaceReport and backupCSVPath:
      print >> csv
      print >> csv

    # Print the column names
    print >> csv, ""jobID, "",
    print >> csv, ""modelID, "",
    print >> csv, ""status, "" ,
    print >> csv, ""completionReason, "",
    print >> csv, ""startTime, "",
    print >> csv, ""endTime, "",
    print >> csv, ""runtime(s), "" ,
    print >> csv, ""expDesc, "",
    print >> csv, ""numRecords, "",

    for key in self.__sortedVariableNames:
      print >> csv, ""%s, "" % key,
    for key in self.__sortedMetricsKeys:
      print >> csv, ""%s, "" % key,
    print >> csv",https://github.com/numenta/nupic/blob/5922fafffdccc8812e72b3324965ad2f7d4bbdad/src/nupic/swarming/permutations_runner.py#L1293-L1347
tfidf_python_100_1.0,convert json to csv,python,"def __init__(self, csv):
        InstrumentCSVResultsFileParser.__init__(self, csv)
        self._end_header = False
        self._quantitationresultsheader = []
        self._numline = 0",https://github.com/senaite/senaite.core/blob/7602ce2ea2f9e81eb34e20ce17b98a3e70713f85/bika/lims/exportimport/instruments/shimadzu/gcms/qp2010se.py#L130-L134
tfidf_python_100_1.0,convert json to csv,python,"def __init__(self, csv):
        InstrumentCSVResultsFileParser.__init__(self, csv)
        self._end_header = False
        self._resultsheader = []
        self._numline = 0",https://github.com/senaite/senaite.core/blob/7602ce2ea2f9e81eb34e20ce17b98a3e70713f85/bika/lims/exportimport/instruments/lachat/quickchem.py#L49-L53
tfidf_python_100_1.0,convert json to csv,python,"def __init__(self, csv, analysiskey):
        InstrumentCSVResultsFileParser.__init__(self, csv)
        self.analysiskey = analysiskey
        self.header = None",https://github.com/senaite/senaite.core/blob/7602ce2ea2f9e81eb34e20ce17b98a3e70713f85/bika/lims/exportimport/instruments/lifetechnologies/qubit/__init__.py#L32-L35
tfidf_python_100_1.0,convert json to csv,python,"def import_str(self, csv, params={}):
        """"""
        Imports a CSV string.

        https://canvas.instructure.com/doc/api/sis_imports.html#method.sis_imports_api.create
        """"""
        if not self._canvas_account_id:
            raise MissingAccountID()

        params[""import_type""] = SISImportModel.CSV_IMPORT_TYPE
        url = SIS_IMPORTS_API.format(
            self._canvas_account_id) + "".json{}"".format(self._params(params))
        headers = {""Content-Type"": ""text/csv""}

        return SISImportModel(data=self._post_resource(url, headers, csv))",https://github.com/uw-it-aca/uw-restclients-canvas/blob/9845faf33d49a8f06908efc22640c001116d6ea2/uw_canvas/sis_import.py#L18-L32
tfidf_python_100_1.0,convert json to csv,python,"def merge_csv_metadata(d, csvs):
    """"""
    Using the given metadata dictionary, retrieve CSV data from CSV files, and insert the CSV
    values into their respective metadata columns. Checks for both paleoData and chronData tables.

    :param dict d: Metadata
    :return dict: Modified metadata dictionary
    """"""
    logger_csvs.info(""enter merge_csv_metadata"")

    # Add CSV to paleoData
    if ""paleoData"" in d:
        d[""paleoData""] = _merge_csv_section(d[""paleoData""], ""paleo"", csvs)

    # Add CSV to chronData
    if ""chronData"" in d:
        d[""chronData""] = _merge_csv_section(d[""chronData""], ""chron"", csvs)

    logger_csvs.info(""exit merge_csv_metadata"")
    return d",https://github.com/nickmckay/LiPD-utilities/blob/5dab6bbeffc5effd68e3a6beaca6b76aa928e860/Python/lipd/csvs.py#L18-L37
tfidf_python_100_1.0,convert json to csv,python,"def convert(json_input, build_direction=""LEFT_TO_RIGHT"", table_attributes=None):
    """"""
    Converts JSON to HTML Table format.

    Parameters
    ----------
    json_input : dict
        JSON object to convert into HTML.
    build_direction : {""TOP_TO_BOTTOM"", ""LEFT_TO_RIGHT""}
        String denoting the build direction of the table. If ``""TOP_TO_BOTTOM""`` child
        objects will be appended below parents, i.e. in the subsequent row. If ``""LEFT_TO_RIGHT""``
        child objects will be appended to the right of parents, i.e. in the subsequent column.
        Default is ``""LEFT_TO_RIGHT""``.
    table_attributes : dict, optional
        Dictionary of ``(key, value)`` pairs describing attributes to add to the table. 
        Each attribute is added according to the template ``key=""value"". For example, 
        the table ``{ ""border"" : 1 }`` modifies the generated table tags to include 
        ``border=""1""`` as an attribute. The generated opening tag would look like 
        ``<table border=""1"">``. Default is ``None``.

    Returns
    -------
    str
        String of converted HTML.

    An example usage is shown below:

    >>> json_object = {""key"" : ""value""}
    >>> build_direction = ""TOP_TO_BOTTOM""
    >>> table_attributes = {""border"" : 1}
    >>> html = convert(json_object, build_direction=build_direction, table_attributes=table_attributes)
    >>> print(html)
    ""<table border=""1""><tr><th>key</th><td>value</td></tr></table>""

    """"""
    json_converter = JsonConverter(build_direction=build_direction, table_attributes=table_attributes)
    return json_converter.convert(json_input)",https://github.com/latture/json2table/blob/8bd1363f54ee4fd608ffb7677761526184a9da83/json2table/json2table.py#L12-L48
tfidf_python_100_1.0,pretty print json,python,"def to_hex_words(self, pretty=False):
        hex_words = (
            _convert_int_to_hex_word(self.mode, pretty=pretty),
            _convert_int_to_hex_word(self.pid, pretty=pretty),
            )
        return hex_words",https://github.com/franciscoruiz/python-elm/blob/cdcecfc363b1eb25d21659bc14cf68a4a19970b6/elm327/obd.py#L106-L111
tfidf_python_100_1.0,pretty print json,python,"def json(value, pretty=True):
    """"""
    convert value to JSON
    :param value:
    :param pretty:
    :return:
    """"""
    if not _Duration:
        _late_import()
    return _json_encoder(value, pretty=pretty)",https://github.com/klahnakoski/mo-logs/blob/0971277ac9caf28a755b766b70621916957d4fea/mo_logs/strings.py#L171-L180
tfidf_python_100_1.0,pretty print json,python,"def pp_update(path):
    pretty = os.path.splitext(path)[0]
    if pretty.startswith('updates/'):
        pretty = pretty[8:]
    return pretty",https://github.com/yac/rdoupdate/blob/63e83f52e97474123cc9ed08077a044496db55e4/rdoupdate/core.py#L16-L20
tfidf_python_100_1.0,pretty print json,python,"def git_pretty():
    """"""returns a pretty summary of the commit or unkown if not in git repo""""""
    if git_repo() is None:
        return ""unknown""
    pretty = subprocess.check_output(
        [""git"", ""log"", ""--pretty=format:%h %s"", ""-n"", ""1""])
    pretty = pretty.decode(""utf-8"")
    pretty = pretty.strip()
    return pretty",https://github.com/richardliaw/track/blob/7ac42ea34e5c1d7bb92fd813e938835a06a63fc7/track/autodetect.py#L57-L65
tfidf_python_100_1.0,pretty print json,python,"def pretty_tree(self):
        pretty = deepcopy(self.tree)
        for field in pretty:
            self._purge_empty_dicts(pretty[field])
        return pretty",https://github.com/pypa/pipenv/blob/cae8d76c210b9777e90aab76e9c4b0e53bb19cde/pipenv/vendor/cerberus/errors.py#L495-L499
tfidf_python_100_1.0,pretty print json,python,"def dump_string(self, html_string, filename, pretty=False):
        tempy_trees = self.from_string(html_string)
        self.dump(tempy_trees, filename, pretty=pretty)",https://github.com/Hrabal/TemPy/blob/7d229b73e2ce3ccbb8254deae05c1f758f626ed6/tempy/t.py#L109-L111
tfidf_python_100_1.0,pretty print json,python,"def print_element(element):
    """"""
    Pretty- print an lxml.etree element.

    Parameters
    ------------
    element : etree element
    """"""
    pretty = etree.tostring(
        element, pretty_print=True).decode('utf-8')
    print(pretty)
    return pretty",https://github.com/mikedh/trimesh/blob/25e059bf6d4caa74f62ffd58ce4f61a90ee4e518/trimesh/exchange/xml_based.py#L425-L436
tfidf_python_100_1.0,pretty print json,python,"def render(self, *args, **kwargs):
        pretty = kwargs.pop(""pretty"", False)
        return ""<!DOCTYPE %s>%s"" % (DOCTYPES[self.type_code], ""\n"" if pretty else """")",https://github.com/Hrabal/TemPy/blob/7d229b73e2ce3ccbb8254deae05c1f758f626ed6/tempy/tags.py#L50-L52
tfidf_python_100_1.0,pretty print json,python,"def to_json(data, pretty):
    """"""
    Converts object to JSON formatted string with typeToken adapter
    :param data: A dictionary to convert to JSON string
    :param pretty: A boolean deciding whether or not to pretty format the JSON string
    :return: The JSON string
    """"""
    if pretty:
        return json.dumps(data, sort_keys=True, indent=4, separators=(',', ': '))
    return json.dumps(data)",https://github.com/draperunner/fjlc/blob/d2cc8cf1244984e7caf0bf95b11ed1677a94c994/fjlc/utils/json_utils.py#L6-L15
tfidf_python_100_1.0,pretty print json,python,"def to_xml(self, pretty=False):
		self._update_document()
		return toxml(self.root, pretty=pretty)",https://github.com/HearthSim/python-hsreplay/blob/ec03a18a75ae4c1e0facc583a7213a4c5b7f99ff/hsreplay/document.py#L74-L76
tfidf_python_100_1.0,pretty print json,python,"def serialize_to_xml_str(obj_pyxb, pretty=True, strip_prolog=False, xslt_url=None):
    """"""Serialize PyXB object to pretty printed XML ``str`` for display.

    Args:
      obj_pyxb: PyXB object
        PyXB object to serialize.

      pretty: bool
        False: Disable pretty print formatting. XML will not have line breaks.

      strip_prolog:
        True: remove any XML prolog (e.g., ``<?xml version=""1.0"" encoding=""utf-8""?>``),
        from the resulting XML doc.

      xslt_url: str
        If specified, add a processing instruction to the XML doc that specifies the
        download location for an XSLT stylesheet.

    Returns:
      str: Pretty printed XML document

    """"""
    return serialize_gen(obj_pyxb, None, pretty, strip_prolog, xslt_url)",https://github.com/DataONEorg/d1_python/blob/3ac4d4f3ca052d3e8641a6a329cab526c8ddcb0d/lib_common/src/d1_common/xml.py#L172-L194
tfidf_python_100_1.0,pretty print json,python,"def json_pretty_print(s):
    '''pretty print JSON'''
    s = json.loads(s)
    return json.dumps(s,
                      sort_keys=True,
                      indent=4,
                      separators=(',', ': '))",https://github.com/mosesschwartz/scrypture/blob/d51eb0c9835a5122a655078268185ce8ab9ec86a/scrypture/demo_scripts/Utils/json_pretty_print.py#L8-L14
tfidf_python_100_1.0,pretty print json,python,"def _to_string(self):
        bytes_value = self._get_calculated_value(self.value)
        return _bytes_to_hex(bytes_value, pretty=True, hex_per_line=0)",https://github.com/jborean93/smbprotocol/blob/d8eb00fbc824f97d0f4946e3f768c5e6c723499a/smbprotocol/structure.py#L399-L401
tfidf_python_100_1.0,pretty print json,python,"def value2json(obj, pretty=False, sort_keys=False, keep_whitespace=True):
    """"""
    :param obj:  THE VALUE TO TURN INTO JSON
    :param pretty: True TO MAKE A MULTI-LINE PRETTY VERSION
    :param sort_keys: True TO SORT KEYS
    :param keep_whitespace: False TO strip() THE WHITESPACE IN THE VALUES
    :return:
    """"""
    if FIND_LOOPS:
        obj = scrub(obj, scrub_text=_keep_whitespace if keep_whitespace else _trim_whitespace())
    try:
        json = json_encoder(obj, pretty=pretty)
        if json == None:
            Log.note(str(type(obj)) + "" is not valid{{type}}JSON"", type="" (pretty) "" if pretty else "" "")
            Log.error(""Not valid JSON: "" + str(obj) + "" of type "" + str(type(obj)))
        return json
    except Exception as e:
        e = Except.wrap(e)
        try:
            json = pypy_json_encode(obj)
            return json
        except Exception:
            pass
        Log.error(""Can not encode into JSON: {{value}}"", value=text_type(repr(obj)), cause=e)",https://github.com/klahnakoski/mo-json/blob/0d44d6a7e37f0ea50e583c30c2cbc42488d5de7f/mo_json/__init__.py#L231-L254
tfidf_python_100_1.0,pretty print json,python,"def __init__(self, seq, width, pretty):
        self.obj = seq
        self.width = width
        self.pretty = pretty
        self.indentation = pretty.indentation
        self.group = pretty.group_stack[-1]
        self.group.breakables.append(self)",https://github.com/cloud9ers/gurumate/blob/075dc74d1ee62a8c6b7a8bf2b271364f01629d1e/environment/lib/python2.7/site-packages/IPython/lib/pretty.py#L408-L414
tfidf_python_100_1.0,pretty print json,python,"def to_json(self, *, include_keys=None, exclude_keys=None, use_default_excludes=True,
              pretty=False):
    """"""Converts the response from to_dict to a JSON string. If pretty is True then newlines,
    indentation and key sorting are used.
    """"""
    return to_json(
      self.to_dict(
        include_keys=include_keys,
        exclude_keys=exclude_keys,
        use_default_excludes=use_default_excludes),
      pretty=pretty)",https://github.com/treycucco/bidon/blob/d9f24596841d0e69e8ac70a1d1a1deecea95e340/bidon/db/model/model_base.py#L138-L148
tfidf_python_100_1.0,pretty print json,python,"def pretty_str(self, indent=0):
        """"""Return a human-readable string representation of this object.

        Kwargs:
            indent (int): The amount of spaces to use as indentation.
        """"""
        spaces = ' ' * indent
        pretty = spaces + 'class ' + self.name
        if self.superclasses:
            superclasses = ', '.join(self.superclasses)
            pretty += '(' + superclasses + ')'
        pretty += ':\n'
        if self.members:
            pretty += '\n\n'.join(
                    c.pretty_str(indent + 2)
                    for c in self.members
            )
        else:
            pretty += spaces + '  [declaration]'
        return pretty",https://github.com/git-afsantos/bonsai/blob/aa5af3f535b3b506bfc95c107c501fc9c4bcd072/bonsai/model.py#L409-L428
tfidf_python_100_1.0,pretty print json,python,"def provider_action(args):

    client = authenticate()

    if args.action == ""list-providers"":
        pretty = args.pretty
        list_providers(client,pretty)",https://github.com/mistio/mist.client/blob/bc190af2cba358fa556a69b205c12a77a34eb2a8/src/mistcommand/helpers/providers.py#L30-L36
tfidf_python_100_1.0,pretty print json,python,"def data_json(self, pretty=False):
        """"""Returns the data as a valid JSON string.""""""
        if pretty:
            return json.dumps(self.data, sort_keys=True, indent=4, separators=(',', ': '))
        else:
            return json.dumps(self.data)",https://github.com/aparsons/threadfix_api/blob/76fd1bd26e9ac863636112cd30d733543807ff7d/threadfix_api/threadfix.py#L409-L414
tfidf_python_100_1.0,pretty print json,python,"def output(s):
    """"""
    Parse, transform, and pretty print
    the result
    """"""
    p = Parser()
    t = ExpressionsTransformer()

    ast = p.parse(s)
    logging.debug(ast.pretty())
    print(ast.pretty())
    d = t.transform(ast)
    print(json.dumps(d, indent=4))
    return d",https://github.com/geographika/mappyfile/blob/aecbc5e66ec06896bc4c5db41313503468829d00/docs/examples/parsing.py#L117-L130
tfidf_python_100_1.0,replace in file,python,"def write_row(file, data):
    file.write(
        "","".join(
            str(v).replace(""\"""", ""\""\"""").replace(""\n"", """").replace(""\r"", """")
            for v in data
        ),
    )
    file.write(""\n"")",https://github.com/mordred-descriptor/mordred/blob/2848b088fd7b6735590242b5e22573babc724f10/mordred/__main__.py#L184-L191
tfidf_python_100_1.0,replace in file,python,"def escape_str(s):
    s = s.replace('\\', r'\\')
    s = s.replace('""', r'\""')
    s = s.replace('\t', r'\t')
    return s",https://github.com/mbj4668/pyang/blob/f2a5cc3142162e5b9ee4e18d154568d939ff63dd/pyang/translators/yang.py#L317-L321
tfidf_python_100_1.0,replace in file,python,"def escape_special_chars(s):
    for a, b in [('\\', '\\\\'), ('\t', '\\t'), ('\n', '\\n'), ('\r', '\\r')]:
        s = s.replace(a, b)
    return s",https://github.com/solidsnack/tsv/blob/2d3c0f45477c8ffbed5cd61050855c4e4617e6be/tsv.py#L146-L149
tfidf_python_100_1.0,replace in file,python,"def _unescape(s):
    s = s.replace('\\\n', '')
    return s.replace('\\""', '""').replace(r'\n', '\n').replace(r'\r', '\r')",https://github.com/chrisballinger/python-localizable/blob/15d3bf2466d0de1a826d3f0ff1f365b0c1910f56/localizable.py#L24-L26
tfidf_python_100_1.0,replace in file,python,"def backslashEscape(s):
    s = s.replace(""\\"", ""\\\\"").replace("";"", ""\;"").replace("","", ""\,"")
    return s.replace(""\r\n"", ""\\n"").replace(""\n"", ""\\n"").replace(""\r"", ""\\n"")",https://github.com/eventable/vobject/blob/498555a553155ea9b26aace93332ae79365ecb31/vobject/base.py#L1218-L1220
tfidf_python_100_1.0,replace in file,python,"def windows_clean(a):
        def clean_str(s):
            s = s.replace('%', '')
            s = s.replace(' ', '\ ')
            s = s.replace('/', '\/')
            return s
        return [clean_str(s) for s in a]",https://github.com/egh/ledger-autosync/blob/7a303f3a693261d10f677c01fb08f35c105a1e1b/ledgerautosync/ledgerwrap.py#L54-L60
tfidf_python_100_1.0,replace in file,python,"def convert_monomial_to_string(monomial):
    monomial_str = ('%s' % monomial)
    monomial_str = monomial_str.replace('Dagger(', '')
    monomial_str = monomial_str.replace(')', 'T')
    monomial_str = monomial_str.replace('**', '^')
    return monomial_str",https://github.com/peterwittek/ncpol2sdpa/blob/bce75d524d0b9d0093f32e3a0a5611f8589351a7/ncpol2sdpa/nc_utils.py#L554-L559
tfidf_python_100_1.0,replace in file,python,"def dot_escape(s):
    return s.replace('\n', r'\n')\
            .replace('\\', '\\\\')\
            .replace('""', r'\""')\
            .replace('|', r'\|')\
            .replace('{', r'\{')\
            .replace('}', r'\}')\
            .replace('>', r'\>')\
            .replace('<', r'\<')\
            .replace('?', r'\?')",https://github.com/textX/textX/blob/5796ac38116ad86584392dbecdbf923ede746361/textx/export.py#L90-L99
tfidf_python_100_1.0,replace in file,python,"def _normalize_string(self, s):
        s = s.replace('“', '""')
        s = s.replace('”', '""')
        return s",https://github.com/svenkreiss/html5validator/blob/6c09f0e230dc9ba6d76cd314b69294495949fdfc/html5validator/validator.py#L81-L84
tfidf_python_100_1.0,replace in file,python,"def _remove_newline(self, x):
        x = x.replace('\n', ' ')
        x = x.replace('\n\n', ' ')
        return x",https://github.com/neptune-ml/steppy-toolkit/blob/bf3f48cfcc65dffc46e65ddd5d6cfec6bb9f9132/toolkit/preprocessing/text.py#L120-L123
tfidf_python_100_1.0,replace in file,python,"def __cyrillic_to_roman(self, word):
        """"""
        Transliterate a Russian word into the Roman alphabet.

        A Russian word whose letters consist of the Cyrillic
        alphabet are transliterated into the Roman alphabet
        in order to ease the forthcoming stemming process.

        :param word: The word that is transliterated.
        :type word: unicode
        :return: the transliterated word.
        :rtype: unicode
        :note: This helper method is invoked by the stem method of the subclass
               RussianStemmer. It is not to be invoked directly!

        """"""
        word = (word.replace(""\u0410"", ""a"").replace(""\u0430"", ""a"")
                    .replace(""\u0411"", ""b"").replace(""\u0431"", ""b"")
                    .replace(""\u0412"", ""v"").replace(""\u0432"", ""v"")
                    .replace(""\u0413"", ""g"").replace(""\u0433"", ""g"")
                    .replace(""\u0414"", ""d"").replace(""\u0434"", ""d"")
                    .replace(""\u0415"", ""e"").replace(""\u0435"", ""e"")
                    .replace(""\u0401"", ""e"").replace(""\u0451"", ""e"")
                    .replace(""\u0416"", ""zh"").replace(""\u0436"", ""zh"")
                    .replace(""\u0417"", ""z"").replace(""\u0437"", ""z"")
                    .replace(""\u0418"", ""i"").replace(""\u0438"", ""i"")
                    .replace(""\u0419"", ""i`"").replace(""\u0439"", ""i`"")
                    .replace(""\u041A"", ""k"").replace(""\u043A"", ""k"")
                    .replace(""\u041B"", ""l"").replace(""\u043B"", ""l"")
                    .replace(""\u041C"", ""m"").replace(""\u043C"", ""m"")
                    .replace(""\u041D"", ""n"").replace(""\u043D"", ""n"")
                    .replace(""\u041E"", ""o"").replace(""\u043E"", ""o"")
                    .replace(""\u041F"", ""p"").replace(""\u043F"", ""p"")
                    .replace(""\u0420"", ""r"").replace(""\u0440"", ""r"")
                    .replace(""\u0421"", ""s"").replace(""\u0441"", ""s"")
                    .replace(""\u0422"", ""t"").replace(""\u0442"", ""t"")
                    .replace(""\u0423"", ""u"").replace(""\u0443"", ""u"")
                    .replace(""\u0424"", ""f"").replace(""\u0444"", ""f"")
                    .replace(""\u0425"", ""kh"").replace(""\u0445"", ""kh"")
                    .replace(""\u0426"", ""t^s"").replace(""\u0446"", ""t^s"")
                    .replace(""\u0427"", ""ch"").replace(""\u0447"", ""ch"")
                    .replace(""\u0428"", ""sh"").replace(""\u0448"", ""sh"")
                    .replace(""\u0429"", ""shch"").replace(""\u0449"", ""shch"")
                    .replace(""\u042A"", ""''"").replace(""\u044A"", ""''"")
                    .replace(""\u042B"", ""y"").replace(""\u044B"", ""y"")
                    .replace(""\u042C"", ""'"").replace(""\u044C"", ""'"")
                    .replace(""\u042D"", ""e`"").replace(""\u044D"", ""e`"")
                    .replace(""\u042E"", ""i^u"").replace(""\u044E"", ""i^u"")
                    .replace(""\u042F"", ""i^a"").replace(""\u044F"", ""i^a""))


        return word",https://github.com/summanlp/textrank/blob/6844bbe8c4b2b468020ae0dfd6574a743f9ad442/summa/preprocessing/snowball.py#L3183-L3234
tfidf_python_100_1.0,replace in file,python,"def _process_json_data(jdata):
    fina = Finance()
    fina.tuition_accbalance = jdata[""AccountBalance""].replace(""$"", """")
    if ""PCEAccountBalance"" in jdata:
        fina.pce_accbalance = jdata[""PCEAccountBalance""].replace(""$"", """")
    return fina",https://github.com/uw-it-aca/uw-restclients-sws/blob/4d36776dcca36855fc15c1b8fe7650ae045194cf/uw_sws/financial.py#L19-L24
tfidf_python_100_1.0,replace in file,python,"def clean_id(id):
        return id.replace('/', '_').\
            replace('$', '_').\
            replace(' ', '_').\
            replace('@', '_').\
            replace('*', '_').\
            replace('+', '_').\
            replace('[', '_').\
            replace(']', '_')",https://github.com/egh/ledger-autosync/blob/7a303f3a693261d10f677c01fb08f35c105a1e1b/ledgerautosync/converter.py#L218-L226
tfidf_python_100_1.0,replace in file,python,"def fix_text(self, btext, bhref):
        if not btext:
            return bhref

        return btext.replace(b'\n', b' ').replace(b'\r', b' ')",https://github.com/tgbugs/pyontutils/blob/3d913db29c177db39151592909a4f56170ef8b35/nifstd/nifstd_tools/docs.py#L118-L122
tfidf_python_100_1.0,replace in file,python,"def _normalise_zpl(zpl):
        zpl = zpl.replace('\n', '').replace('\r', '')
        zpl = zpl.replace('^', '\n^').replace('~', '\n~')
        return zpl.split('\n')",https://github.com/kylemacfarlane/zplgrf/blob/aacad3e69c7abe04dbfe9ce3c5cf6ac2a1ab67b3/src/zplgrf/__init__.py#L175-L178
tfidf_python_100_1.0,replace in file,python,"def unescapeshelloperators(s):
    if sys.version < '3':
        s = s.replace(b'%PIPE%',b'|')
        s = s.replace(b'%OUT%',b'>')
        s = s.replace(b'%AMP%',b'&')
        s = s.replace(b'%EXCL%',b'!')
        s = s.replace(b'%IN%',b'<')
    else:
        s = s.replace('%PIPE%','|')
        s = s.replace('%OUT%','>')
        s = s.replace('%AMP%','&')
        s = s.replace('%EXCL%','!')
        s = s.replace('%IN%','<')
    return s",https://github.com/proycon/clam/blob/09d15cfc26d7cbe0f5976cdd5424dc446d10dbf3/clam/common/data.py#L2464-L2477
tfidf_python_100_1.0,replace in file,python,"def configuration_to_faacets(A_configuration, B_configuration):
    a = str(A_configuration).replace('[', '(').replace(']', ')').replace(',',
                                                                         '')
    b = str(B_configuration).replace('[', '(').replace(']', ')').replace(',',
                                                                         '')
    return '[' + a + ' ' + b + ']'",https://github.com/peterwittek/ncpol2sdpa/blob/bce75d524d0b9d0093f32e3a0a5611f8589351a7/ncpol2sdpa/faacets_relaxation.py#L24-L29
tfidf_python_100_1.0,replace in file,python,"def __roman_to_cyrillic(self, word):
        """"""
        Transliterate a Russian word back into the Cyrillic alphabet.

        A Russian word formerly transliterated into the Roman alphabet
        in order to ease the stemming process, is transliterated back
        into the Cyrillic alphabet, its original form.

        :param word: The word that is transliterated.
        :type word: str or unicode
        :return: word, the transliterated word.
        :rtype: unicode
        :note: This helper method is invoked by the stem method of the subclass
               RussianStemmer. It is not to be invoked directly!

        """"""
        word = (word.replace(""i^u"", ""\u044E"").replace(""i^a"", ""\u044F"")
                    .replace(""shch"", ""\u0449"").replace(""kh"", ""\u0445"")
                    .replace(""t^s"", ""\u0446"").replace(""ch"", ""\u0447"")
                    .replace(""e`"", ""\u044D"").replace(""i`"", ""\u0439"")
                    .replace(""sh"", ""\u0448"").replace(""k"", ""\u043A"")
                    .replace(""e"", ""\u0435"").replace(""zh"", ""\u0436"")
                    .replace(""a"", ""\u0430"").replace(""b"", ""\u0431"")
                    .replace(""v"", ""\u0432"").replace(""g"", ""\u0433"")
                    .replace(""d"", ""\u0434"").replace(""e"", ""\u0435"")
                    .replace(""z"", ""\u0437"").replace(""i"", ""\u0438"")
                    .replace(""l"", ""\u043B"").replace(""m"", ""\u043C"")
                    .replace(""n"", ""\u043D"").replace(""o"", ""\u043E"")
                    .replace(""p"", ""\u043F"").replace(""r"", ""\u0440"")
                    .replace(""s"", ""\u0441"").replace(""t"", ""\u0442"")
                    .replace(""u"", ""\u0443"").replace(""f"", ""\u0444"")
                    .replace(""''"", ""\u044A"").replace(""y"", ""\u044B"")
                    .replace(""'"", ""\u044C""))


        return word",https://github.com/summanlp/textrank/blob/6844bbe8c4b2b468020ae0dfd6574a743f9ad442/summa/preprocessing/snowball.py#L3238-L3273
